,scenario_id,roaduser_id,startx_axis,starty_axis,endx_axis,endy_axis,speed,max_speed,numberofcycle,start_cycle,user_type,strategy
399,20,p236,12.255999999999998,3.7683,10.473023670794873,36.91348146481405,1.3101817278530485,1.4452432809103386,80.0,41.0,1,0
400,20,p237,11.5657,3.5331,9.785411624589843,36.56515389401672,1.3989936990565754,1.4442347933733228,80.0,41.0,1,0
401,20,p238,14.3237,4.6483,13.2087933970645,37.15146111394189,1.243044524544475,1.5758106924534665,79.0,44.0,1,0
402,20,p239,13.6523,4.6039,12.394325624860771,37.089655364386864,1.1787858499320392,1.5696501175884785,79.0,44.0,1,0
403,20,p240,12.5233,4.4582,10.15266724623071,36.498870285407634,1.3632075593980546,1.4273474532003212,82.0,44.0,1,0
404,20,p241,11.9139,4.5387,9.538784643794294,36.65898636550539,1.3178287787114076,1.4309065026757652,82.0,44.0,1,0
405,20,p242,10.8142,4.5252,9.644824882010047,36.4059398940814,1.9266246391033204,1.8207720105815506,74.0,44.0,1,0
406,20,p243,10.8198,3.2781,5.992134573689361,36.971652939277796,1.503114872523055,1.5193845808292434,83.0,44.0,1,0
407,20,p244,13.1349,3.8504,4.887634211470151,36.73318909525911,1.7765954660529786,2.185009577178267,71.0,44.0,1,0
408,20,p245,13.8051,3.2334,16.479307129433515,36.461285338841336,1.461998840628815,1.7202617308828763,77.0,44.0,1,0
409,20,p246,14.4387,3.4434,17.444820960831855,36.5666348623301,1.237903942153833,1.703086988456362,77.0,44.0,1,0
410,20,p252,12.6968,4.8173,13.507903601587742,36.41565354750138,1.609718351140969,1.5760043963167911,81.0,47.0,1,0
411,20,p253,10.9374,4.1477,4.095472717555365,36.680664628115004,1.522176579769903,1.494037001578003,85.0,47.0,1,0
412,20,p254,13.5306,3.6306,12.282464371986276,36.97350054276525,1.5746691335007492,1.5794242446606597,83.0,47.0,1,0
413,20,p255,12.697000000000001,3.0780000000000003,10.107302209220089,36.89350173375783,1.514647024887317,1.3848521474292292,89.0,47.0,1,0
414,20,p256,11.9242,3.0073,9.018725979452588,36.84316733005574,1.3598212713441424,1.3822512140919094,89.0,47.0,1,0
415,20,p260,13.8124,5.0811,13.246361431688149,37.114119568827576,1.5534878242200676,1.5905924266988347,85.0,51.0,1,0
416,20,p261,13.259,4.993,12.753537759110671,37.036178036012274,1.5868532698394016,1.5932984277746691,85.0,51.0,1,0
417,20,p262,12.7633,4.8961,12.257943081431645,36.89417654163098,1.625578721563493,1.5918505347323084,85.0,51.0,1,0
418,20,p263,12.0274,3.6342,6.688987643733021,36.850048340009934,1.2589666635777137,1.36961076976244,93.0,51.0,1,0
419,20,p264,11.0185,3.8222,6.156051698398089,36.54309014334425,1.3576120543071206,1.3739207329531486,92.0,51.0,1,0
